TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx 
nan;96;22079;609;113;-361;-355;-555;-1271;7625;-2770
nan;96;22081;-1322;199;-732;-932;1365;-1042;1497;-2680
nan;96;22083;-840;1764;-622;-565;1134;-930;-1454;-2543
nan;96;22085;-1122;1952;1203;49;1112;-476;-3081;-2429
nan;96;22087;-2847;1029;3334;393;1729;284;-7336;-1386
nan;96;22089;-3190;735;3046;583;776;647;-9237;-1189
nan;96;22091;-2429;886;1525;237;-476;1502;-6221;-1413
nan;96;22093;-2842;208;8;-82;-585;2069;-2323;673
nan;96;22095;-2568;346;-2122;522;-324;1837;1811;-72
nan;96;22097;-723;1626;-3229;568;-1477;1319;2090;-1956
nan;96;22099;-1040;1762;-2442;136;-1397;602;-181;-2445
nan;96;22101;-1999;689;-1329;74;-1046;-48;610;-2785
nan;96;22103;-1712;821;-684;1205;-1277;-536;-276;-4847
nan;96;22105;-1280;-200;-390;1347;-544;-815;-336;-4987
nan;96;22107;-568;-431;305;-124;646;-818;4029;-3152
nan;96;22109;2451;1290;972;-955;-2346;-345;12303;-4756
nan;96;22111;1570;-729;1927;-1277;-2148;250;14838;-2170
nan;96;22113;3032;217;1951;-1985;-2822;773;12743;-1905
nan;96;22115;4529;1681;817;-2287;-2920;429;7660;-2139
nan;96;22117;2585;285;-527;-1886;-624;-63;5650;1120
nan;96;22119;896;-28;-1027;-1543;296;-216;6041;3583
nan;96;22121;748;-155;-1279;-337;636;-277;3605;4685
nan;96;22123;764;-913;-1657;-62;1409;-347;1032;3272
nan;96;22125;-603;-1869;-895;-472;2402;-374;-2102;2803
nan;96;22127;-1240;-1112;272;124;2354;-391;-2034;2405
nan;96;22129;-669;156;1737;655;1279;-464;-1489;55
nan;96;22131;-293;-998;2930;560;1683;-435;-6670;231
nan;96;22133;-250;-2172;3940;-75;3160;-368;-9901;1618
nan;96;22135;-30;-2363;3718;-130;2869;-414;-4244;1859
nan;96;22137;1232;-371;1579;268;236;-423;2041;1323
nan;96;22139;400;-256;-254;387;-225;-311;1353;1768
nan;96;22141;1017;-101;-1508;956;-1261;-298;3016;954
nan;96;22143;1440;-152;-1474;926;-1686;-265;4602;1124
nan;96;22145;2784;675;-1223;370;-2097;-262;6720;306
nan;96;22147;2936;1649;-331;115;-2187;-204;9428;-849
