TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
nan;96;45907;5194;-1896;4308;1963;-5461;-405;7373;336
nan;96;45909;5144;-2608;4604;2575;-5608;-431;6229;715
nan;96;45911;4482;-3335;4489;2768;-5185;-389;10344;2107
nan;96;45913;3565;-3995;3449;2663;-3482;-355;13979;4328
nan;96;45915;6970;-1;878;1948;-3361;-350;19577;1756
nan;96;45917;7343;1812;-1336;827;364;-325;10076;-355
nan;96;45919;4739;316;-236;-1056;6843;-337;1308;-765
nan;96;45921;2777;92;1895;-2697;9357;-273;-726;-923
nan;96;45923;-28;60;1665;-1925;12433;-146;-7169;65
nan;96;45925;-2011;396;68;-774;14556;-154;-11949;-320
nan;96;45927;-682;1564;-648;-96;9869;-175;-12017;-1506
nan;96;45929;-524;1297;-1159;336;6668;-189;-12110;-1883
nan;96;45931;681;1602;-1132;1679;3079;-281;-11322;-3214
nan;96;45933;1216;1834;-10;2644;-1493;-530;-10108;-2185
nan;96;45935;-1066;1252;475;3058;-658;-604;-15091;1263
nan;96;45937;-1629;1995;149;2629;3603;-698;-15618;2204
nan;96;45939;-385;4480;341;-90;7733;-1038;-11860;-2997
nan;96;45941;-149;4746;-147;-1363;10315;-1359;-12361;-8462
nan;96;45943;2991;4705;-1197;271;9251;-1730;-7237;-10939
nan;96;45945;7391;3778;188;-348;7265;-2226;222;-8966
nan;96;45947;8073;1986;1564;-1915;5962;-2450;2938;-6028
nan;96;45949;7678;-11;963;-1909;9716;-2268;8123;-3626
nan;96;45951;5884;-3776;26;-975;11135;-1345;12028;1564
nan;96;45953;1456;-8016;-982;90;14130;-74;9377;7413
nan;96;45955;-2656;-7927;-348;-530;25454;544;6714;6559
nan;96;45957;-473;-3175;-67;-1452;21696;970;1438;-244
nan;96;45959;1639;-2730;-56;-654;17720;1250;-561;-1286
nan;96;45961;2854;-3836;370;549;14984;959;-1576;991
nan;96;45963;-66;-7064;570;421;11138;-84;-11844;4857
nan;96;45965;854;-2806;-657;-793;-457;-689;-13406;697
nan;96;45967;2751;3200;-1956;-1027;-4804;-514;-11703;-4203
nan;96;45969;823;5003;-2574;572;-4077;672;-15657;-4214
nan;96;45971;-1063;3889;-2562;-35;-1876;2243;-17018;-3358
nan;96;45973;-3451;1562;-2169;-1168;1593;3165;-15951;-1635
nan;96;45975;-4324;297;-2216;-620;-682;3524;-17044;1225
nan;96;45977;-3586;676;-1466;516;-5122;3142;-17164;2821
nan;96;45979;-36;3221;-1751;1808;-8722;1932;-11966;1357
