TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
 2023-02-22  14:05:12.293699 ;96;9037;1633;-798;-69;39;-1141;95;9735;210
nan;96;9039;787;-959;-24;71;-1133;-11;10530;706
nan;96;9041;2649;1322;16;54;-2882;-28;12006;-1521
nan;96;9043;3947;2479;116;4;-3421;-16;10083;-2444
nan;96;9045;2670;1169;145;7;-1633;-104;6277;-963
nan;96;9047;0;0;0;0;0;0;0;0
nan;96;9049;-629;1695;-10974;-5766;2124;-1893;314;-10357
nan;96;9051;-1703;188;-10204;-5179;3421;-1679;-3927;-7869
nan;96;9053;-1764;-250;-9066;-4689;3800;-1469;-6487;-6335
nan;96;9055;-423;244;-7898;-4227;2377;-1371;-5436;-6074
nan;96;9057;-930;246;-7055;-3763;2263;-1277;-6799;-5570
nan;96;9059;-2608;-631;-6315;-3580;2933;-1214;-9136;-4181
nan;96;9061;-1926;360;-5539;-3497;1676;-1126;-7305;-4782
nan;96;9063;-1615;260;-4940;-3135;1292;-1022;-5553;-4268
nan;96;9065;-1260;693;-4412;-2609;929;-915;-4082;-4236
nan;96;9067;-23;900;-4064;-2248;8;-785;1936;-4184
nan;96;9069;287;332;-3587;-1989;-39;-658;5264;-3394
nan;96;9071;-413;-880;-3055;-1869;926;-538;5679;-1988
nan;96;9073;327;-357;-2694;-1755;279;-510;8745;-1903
nan;96;9075;2736;1870;-2378;-1445;-2825;-454;14330;-3458
nan;96;9077;3152;1899;-2032;-1154;-3855;-437;15577;-3705
nan;96;9079;2211;1527;-1628;-1018;-3097;-370;14658;-3774
nan;96;9081;1417;1306;-1309;-1056;-1958;-302;10518;-3115
nan;96;9083;741;497;-1270;-1048;-683;-308;7536;-1372
nan;96;9085;581;429;-1040;-821;-332;-245;5913;-890
nan;96;9087;374;813;-858;-508;-85;-225;-198;-1516
nan;96;9089;-4180;-2791;-742;-370;3664;-117;-8477;1830
nan;96;9091;-2241;30;-574;-341;1996;-56;-8629;-997
nan;96;9093;291;1601;-453;-330;85;-108;-7531;-2627
nan;96;9095;-919;48;-499;-282;897;-127;-8752;-822
nan;96;9097;-1342;-102;-451;-328;1188;-105;-10445;-400
nan;96;9099;-1895;-847;-363;-298;1910;-136;-11224;281
nan;96;9101;-1228;-206;-389;-242;983;-48;-7873;-493
nan;96;9103;-778;424;-418;-133;213;25;-5962;-919
nan;96;9105;-1339;-656;-427;-125;1045;-63;-5210;361
nan;96;9107;-520;-726;-476;-193;816;-31;226;419
nan;96;9109;1213;216;-559;-223;-319;-18;5375;-421
nan;96;9111;1425;-466;-630;-134;-178;-40;6738;324
nan;96;9113;1597;-145;-538;-36;-788;6;8755;-25
nan;96;9115;1555;-23;-242;-10;-2002;17;11878;-291
nan;96;9117;2165;834;-33;-28;-2968;-6;14043;-1320
nan;96;9119;2902;1946;8;-84;-3677;72;14100;-2238
nan;96;9121;2058;2046;18;-103;-3031;108;9492;-2230
nan;96;9123;645;1382;50;-155;-1725;66;5808;-1348
nan;96;9125;-341;585;87;-116;-647;50;3576;-594
nan;96;9127;-1722;-137;118;-63;898;38;-4013;238
nan;96;9129;-1258;221;91;-2;976;-7;-6569;-252
nan;96;9131;-1005;-156;-64;43;1777;-31;-8020;242
nan;96;9133;-1455;-1349;-177;153;2905;-64;-9704;1501
nan;96;9135;-1463;-1532;-303;223;2436;-116;-9734;1658
nan;96;9137;-2176;-1769;-462;132;2913;-65;-11586;1822
nan;96;9139;-3018;-2953;-419;70;3772;-67;-12078;2982
nan;96;9141;-1751;-1441;-375;-24;2398;-40;-7880;1525
nan;96;9143;960;1512;-372;-114;-787;-30;-4042;-1552
nan;96;9145;-402;-174;-385;-337;277;-8;-4228;2
nan;96;9147;-130;19;-349;-437;-106;-13;108;2
nan;96;9149;531;381;-69;-276;-713;16;3223;-256
nan;96;9151;738;253;72;-63;-862;34;5053;-96
nan;96;9153;1340;821;127;-40;-1873;0;8850;-697
nan;96;9155;1213;399;100;-77;-2153;-61;11964;-493
nan;96;9157;2381;907;-16;11;-3091;-84;14615;-1241
nan;96;9159;3325;1930;55;13;-3740;-52;14898;-2299
nan;96;9161;2865;1521;97;-72;-2538;35;10221;-1783
nan;96;9163;2610;1681;65;5;-1772;74;7585;-1588
nan;96;9165;1582;297;-66;117;-769;65;5133;-76
nan;96;9167;-474;-808;-214;40;1553;9;-2807;978
nan;96;9169;-1169;-514;-140;-44;2259;-51;-7137;628
nan;96;9171;-1193;-530;-140;-93;2666;-66;-9138;740
nan;96;9173;-1646;-1272;-5;-109;3237;-84;-10701;1285
nan;96;9175;-1621;-2093;238;6;3127;-42;-10713;1921
nan;96;9177;-1196;-1885;359;154;3053;-73;-11162;2029
nan;96;9179;-1525;-2453;245;313;3227;-58;-11713;2785
nan;96;9181;-757;-1404;-9;357;1827;-38;-9200;1815
nan;96;9183;-813;-985;133;321;1425;-29;-7797;1242
nan;96;9185;-49;-485;80;373;527;-53;-5003;541
nan;96;9187;779;-261;-171;360;-515;-102;1580;216
nan;96;9189;-972;-2286;-178;322;927;-169;2672;2527
nan;96;9191;-676;-1691;-189;248;811;-141;4399;1859
nan;96;9193;3034;1912;-261;-166;-3332;-9;10843;-1892
nan;96;9195;2779;1760;-183;-674;-4053;-10;13930;-1593
nan;96;9197;2136;1701;-47;-642;-4145;-36;14832;-1530
nan;96;9199;1456;1455;-86;-319;-3261;-79;12763;-1272
nan;96;9201;636;1242;-15;-141;-1686;-72;7432;-1020
nan;96;9203;1629;2322;-29;-31;-2276;-91;6686;-2337
nan;96;9205;1363;1637;128;-92;-1467;-27;3501;-1770
nan;96;9207;-273;70;271;-204;824;62;-3995;-334
nan;96;9209;-895;-244;283;-2;1964;20;-7510;407
nan;96;9211;-1523;-923;136;108;2739;-24;-9371;1127
nan;96;9213;-986;-315;12;125;2192;0;-9793;-132
nan;96;9215;-424;-572;133;142;1546;-23;-9587;174
nan;96;9217;-720;-1152;190;43;2018;-30;-10837;829
nan;96;9219;-808;-693;48;45;1558;-7;-10527;148
nan;96;9221;-1420;-883;-117;-59;1079;-12;-8007;396
nan;96;9223;-2399;-909;-208;-256;1401;46;-7861;788
nan;96;9225;-1337;93;-359;-295;382;89;-5952;-339
nan;96;9227;587;1468;-463;-126;-1224;139;1357;-1953
nan;96;9229;-84;196;-299;88;-589;217;3916;-651
nan;96;9231;-550;-457;72;326;26;251;4717;212
nan;96;9233;399;-217;404;354;-955;270;8036;126
nan;96;9235;2360;1267;557;332;-3159;249;12853;-1598
nan;96;9237;3123;1359;454;341;-3652;257;15457;-1823
nan;96;9239;1288;-935;481;257;-1033;213;12185;794
nan;96;9241;1006;354;338;145;-544;162;7914;-531
nan;96;9243;3139;3054;184;117;-3226;127;8247;-3315
nan;96;9245;1364;2004;22;33;-1910;133;4681;-2219
nan;96;9247;1040;2370;-196;-15;-1319;77;-1548;-2572
nan;96;9249;-1197;-524;-256;-91;1392;11;-6686;373
nan;96;9251;-3323;-2748;-163;-429;4429;-44;-10596;2900
nan;96;9253;224;95;-61;-545;1575;-58;-8219;-106
nan;96;9255;-804;-2102;-20;-263;2360;-82;-9615;2180
nan;96;9257;-1256;-1831;34;-8;2530;-175;-11608;2231
nan;96;9259;-1358;-1827;100;123;2458;-126;-10861;2262
nan;96;9261;-1413;-1609;87;49;2022;-119;-7216;2365
nan;96;9263;-771;-977;61;46;1044;-104;-6689;1809
nan;96;9265;-600;-1011;16;41;871;-137;-5303;1725
nan;96;9267;457;25;8;-107;-769;-92;1345;-1
nan;96;9269;743;863;24;-172;-1798;-17;4856;-1009
nan;96;9271;561;1576;129;-510;-2416;32;6010;-1622
nan;96;9273;684;1577;66;-831;-2854;123;8639;-1845
nan;96;9275;862;405;-5;-689;-2626;178;11941;-934
nan;96;9277;1804;108;-40;-444;-2461;153;14250;-436
nan;96;9279;1637;176;-108;-340;-1480;60;12402;-499
nan;96;9281;2983;2135;-111;-67;-2036;6;9582;-2463
nan;96;9283;2647;1801;-12;257;-1589;-57;7519;-1788
nan;96;9285;341;58;28;250;519;-100;2538;695
nan;96;9287;-489;350;-87;205;1293;-106;-4139;318
nan;96;9289;-3324;-2200;-160;330;3772;-211;-9820;2197
nan;96;9291;-3053;-976;-220;344;3216;-224;-10699;870
nan;96;9293;-578;1299;-278;201;257;-158;-8232;-1159
nan;96;9295;-1557;-418;-331;21;867;-165;-9630;555
nan;96;9297;-2710;-687;-339;-78;1820;-119;-12837;604
nan;96;9299;-2379;-73;-255;-93;1110;-148;-11733;191
nan;96;9301;-1453;45;-123;-120;522;-120;-7534;89
nan;96;9303;-604;-99;8;-41;722;-135;-6128;28
nan;96;9305;-6;-374;58;50;723;-63;-4004;148
nan;96;9307;-492;-1615;220;282;1540;46;959;1486
nan;96;9309;902;-781;173;264;328;52;5189;847
nan;96;9311;1673;152;304;186;-784;24;7162;57
nan;96;9313;1782;327;537;274;-1674;5;9733;-251
nan;96;9315;2464;574;582;505;-2817;49;13093;-933
nan;96;9317;2684;-11;436;383;-2837;93;14630;-661
nan;96;9319;3380;1173;250;68;-3041;64;14388;-1541
nan;96;9321;2332;218;182;-77;-1378;24;9211;-436
nan;96;9323;1801;13;260;205;-880;-78;6889;-183
nan;96;9325;-354;-1235;278;542;700;-95;2330;1276
nan;96;9327;-1116;-297;97;694;1410;-65;-3048;635
nan;96;9329;-1765;-207;30;488;2083;-16;-6574;688
nan;96;9331;-2282;-701;26;-177;2770;-34;-8931;1245
nan;96;9333;-2365;-249;90;-408;2326;-17;-9677;795
nan;96;9335;-2045;9;35;-227;1227;-30;-9315;325
nan;96;9337;-2339;-810;-169;-323;1671;13;-10843;1064
nan;96;9339;-4171;-2666;-391;-524;3027;-34;-12519;2809
nan;96;9341;-2798;-410;-531;-517;1170;-28;-8706;458
nan;96;9343;702;2264;-507;-196;-1800;57;-4520;-2116
nan;96;9345;-531;-168;-452;-76;-182;19;-4235;134
nan;96;9347;-637;-812;-386;-219;250;-40;658;572
nan;96;9349;-51;-297;-131;-427;-479;48;4508;232
nan;96;9351;557;827;100;39;-1660;60;6749;-513
nan;96;9353;1051;991;216;733;-2430;126;9831;-739
nan;96;9355;1729;1208;169;883;-3216;205;12756;-1415
nan;96;9357;1890;1188;-215;827;-3383;191;14816;-1795
nan;96;9359;84;-632;-244;584;-1091;86;10597;-70
nan;96;9361;733;480;-100;118;-891;32;7060;-866
nan;96;9363;2316;1357;-91;-395;-1504;40;7198;-1046
nan;96;9365;806;-183;-71;-831;348;64;3042;1060
nan;96;9367;-218;-488;81;-1293;1496;63;-3079;859
nan;96;9369;-1118;-1305;94;-1207;2863;16;-6511;1394
nan;96;9371;-1354;-1153;43;-131;3275;-49;-8220;1181
nan;96;9373;-1212;-664;-1;346;2390;-33;-9259;500
nan;96;9375;-657;-211;-82;187;1192;-22;-8752;171
nan;96;9377;-899;-125;-142;119;1090;74;-9953;-224
nan;96;9379;-952;-73;-113;60;1016;107;-10230;-515
nan;96;9381;-500;288;-158;80;176;97;-7320;-807
nan;96;9383;-1032;-152;-254;111;330;90;-6639;-6
nan;96;9385;182;851;-99;27;-804;-3;-3437;-1032
nan;96;9387;461;495;-45;27;-1045;-21;2075;-966
nan;96;9389;-679;-749;-12;5;230;-42;3474;382
nan;96;9391;446;-501;42;-94;1;-29;5692;528
nan;96;9393;3157;1244;-51;-84;-2420;-19;11086;-1014
nan;96;9395;3213;643;-167;160;-2890;2;14325;-481
nan;96;9397;3121;943;-161;316;-3135;-6;15938;-1040
nan;96;9399;2294;1090;-103;309;-2365;22;13390;-1770
nan;96;9401;806;1039;-90;354;-1102;35;7416;-1806
nan;96;9403;107;1039;-42;-136;-804;-8;6062;-1629
nan;96;9405;-17;747;79;-241;-254;-62;4034;-1337
nan;96;9407;-895;-476;212;224;1678;-111;-2114;43
nan;96;9409;-938;-1096;281;324;2716;-145;-5654;755
nan;96;9411;-1031;-574;254;118;2740;-162;-8015;824
nan;96;9413;-1856;-676;187;194;2208;-172;-9475;1223
nan;96;9415;-1720;-494;3;10;1602;-114;-9606;1463
nan;96;9417;-895;275;245;-577;698;-100;-10915;307
nan;96;9419;-98;617;436;-867;-268;-76;-9290;-683
nan;96;9421;-1276;-1203;147;-622;1172;-130;-7389;1276
nan;96;9423;-2006;-1610;-28;-317;2131;-95;-7473;2042
nan;96;9425;-897;-735;135;282;1078;-33;-4496;1384
nan;96;9427;839;234;234;856;-552;25;2295;340
nan;96;9429;1307;709;356;624;-1180;131;5056;-25
nan;96;9431;1086;1032;256;42;-1470;209;5944;-601
nan;96;9433;1131;615;8;46;-1764;281;9303;-632
nan;96;9435;1904;990;-193;197;-2748;245;12490;-1300
nan;96;9437;3072;1573;-163;122;-3812;141;14097;-2486
nan;96;9439;966;-494;-11;-437;-1764;66;10624;-438
nan;96;9441;430;136;-116;-536;-916;11;6546;-485
nan;96;9443;3128;3011;-136;-6;-3673;-8;8318;-2876
nan;96;9445;-505;-99;12;280;-55;-5;2147;473
nan;96;9447;-1576;348;272;261;588;-29;-4420;88
nan;96;9449;-2352;-369;381;121;1356;-162;-7429;708
nan;96;9451;-1480;659;81;-269;894;-221;-8855;-66
nan;96;9453;-1445;208;-215;-189;852;-261;-10093;361
nan;96;9455;-2624;-1081;-13;-109;1630;-255;-11069;1583
nan;96;9457;-2227;-711;98;-401;1510;-161;-12139;1099
nan;96;9459;-2370;-1369;41;-103;2230;-123;-10878;1781
nan;96;9461;-1365;-734;-74;645;1513;-145;-7009;322
nan;96;9463;-1791;-2229;-168;966;2572;-15;-6588;923
nan;96;9465;-844;-1622;-200;1207;1588;-56;-3038;795
nan;96;9467;-260;-1153;-58;1435;232;-41;2118;756
nan;96;9469;1122;-410;-4;1107;-1005;-25;5212;527
nan;96;9471;1924;759;49;486;-2025;-57;7162;109
nan;96;9473;1961;1100;34;-1214;-2592;-12;10910;-381
nan;96;9475;2368;2065;-39;-2931;-3536;26;13231;-1980
nan;96;9477;1804;1936;18;-2445;-3185;76;13863;-2340
nan;96;9479;2171;2382;8;-949;-3216;160;12203;-2751
nan;96;9481;1680;1429;-4;301;-1655;191;7875;-1653
nan;96;9483;759;-283;74;429;29;243;6469;-54
nan;96;9485;466;-308;79;-40;1026;172;2973;-57
nan;96;9487;-1899;-2512;-22;-703;3772;11;-5252;2150
nan;96;9489;-3721;-4177;-44;-1222;5837;-10;-9578;4009
nan;96;9491;-313;-956;97;-1456;2778;-69;-7465;1237
nan;96;9493;1973;894;318;-1027;-124;-33;-5610;-257
nan;96;9495;70;-821;178;-320;840;112;-7935;1456
nan;96;9497;-1963;-1798;-147;681;1828;117;-11465;1703
nan;96;9499;-1988;-1399;-214;1964;1307;126;-10370;988
nan;96;9501;-838;-491;-91;3161;138;69;-6760;140
nan;96;9503;17;106;-59;4149;-363;25;-5497;-506
nan;96;9505;774;510;-74;4093;-1099;37;-2493;-1272
nan;96;9507;-883;-726;-228;2626;-22;35;867;-263
nan;96;9509;-18;134;-277;980;-658;51;4410;-725
nan;96;9511;460;603;-165;190;-1168;62;6873;-585
nan;96;9513;1735;1380;6;-1023;-2619;-26;10950;-1102
nan;96;9515;1949;148;390;-2640;-2225;-51;13867;-109
nan;96;9517;2285;-113;681;-2834;-1799;-133;15792;108
nan;96;9519;1226;-448;754;-2619;-513;-194;10650;605
nan;96;9521;70;-49;610;-3219;602;-179;5270;457
nan;96;9523;1036;867;421;-4135;86;-134;6800;-1084
nan;96;9525;-364;394;247;-3078;1168;-63;1736;-1161
nan;96;9527;-1495;756;45;-1062;1817;-70;-5655;-1701
nan;96;9529;-2585;446;-255;17;2496;-40;-9336;-927
nan;96;9531;-2735;1123;-628;126;1793;-2;-11144;-1238
nan;96;9533;-1619;2335;-975;108;-354;8;-10978;-2402
nan;96;9535;-357;2882;-1031;193;-1735;11;-9483;-2845
nan;96;9537;-1619;718;-893;-10;145;27;-11677;-430
nan;96;9539;-3492;-2181;-610;66;2949;64;-12948;3274
nan;96;9541;-1474;-888;-311;436;1505;22;-8274;2628
nan;96;9543;2255;2472;-41;468;-2471;26;-3889;-1374
nan;96;9545;743;65;124;465;-1240;-34;-2958;426
nan;96;9547;1010;136;252;604;-1539;0;2314;186
nan;96;9549;1209;170;362;860;-1979;7;4992;184
nan;96;9551;1441;490;465;1048;-2337;-58;6270;-75
nan;96;9553;2593;1288;472;1197;-3439;22;9695;-1251
nan;96;9555;3922;1971;302;1278;-4265;32;14321;-2104
nan;96;9557;3020;1238;192;1184;-3278;59;14593;-1335
nan;96;9559;4021;3045;202;796;-4224;24;12919;-3610
nan;96;9561;1385;328;373;305;-1325;27;7022;-1231
nan;96;9563;847;-9;534;397;-319;-43;4395;-685
nan;96;9565;1459;126;552;98;-32;-78;1353;-645
nan;96;9567;823;-1752;340;241;1680;-65;-4037;1674
nan;96;9569;-599;-3876;147;574;4004;-34;-7341;4350
nan;96;9571;-608;-3499;-314;696;4020;-83;-8470;3731
nan;96;9573;-1140;-3015;-498;651;3889;-6;-10395;2514
nan;96;9575;-350;-1287;-352;-79;2509;2;-10404;305
nan;96;9577;-1954;-2148;-387;-1169;3682;40;-12372;1414
nan;96;9579;-1864;-957;-525;-2083;2515;64;-9639;352
nan;96;9581;-1773;-778;-608;-2041;1867;-4;-6948;190
nan;96;9583;-2121;-564;-728;-1569;1805;16;-7836;13
nan;96;9585;-1069;662;-464;-861;-123;80;-3230;-1038
nan;96;9587;-166;1157;-31;-198;-1373;86;2806;-1305
nan;96;9589;-1366;-698;118;193;-305;11;4030;837
nan;96;9591;-533;675;182;404;-1128;32;7045;83
nan;96;9593;2632;2439;110;565;-3957;29;12436;-1833
nan;96;9595;2332;1180;132;535;-3571;0;13260;-1239
nan;96;9597;2614;987;262;166;-3304;2;14898;-1245
nan;96;9599;1641;-639;288;-370;-1209;-9;12027;338
nan;96;9601;1162;269;354;-660;-581;7;7724;-391
nan;96;9603;820;301;446;-417;-1122;-30;6168;-389
nan;96;9605;333;270;239;-28;-653;-151;1717;8
nan;96;9607;-1519;-1211;155;302;1173;-92;-5916;1906
nan;96;9609;-953;-3;166;424;699;-32;-8149;1023
nan;96;9611;-1303;-472;132;550;1378;15;-10227;1287
nan;96;9613;-919;-882;167;722;1710;72;-11029;1164
nan;96;9615;-1222;-1773;-4;770;2410;74;-11575;1616
nan;96;9617;-1344;-1088;-196;733;1935;74;-11997;735
nan;96;9619;-1041;-648;-291;742;1282;70;-10256;546
nan;96;9621;-711;-688;-308;710;1281;46;-7425;1073
nan;96;9623;-672;-1139;-349;496;2000;-24;-7187;1871
nan;96;9625;-705;-1724;-364;-264;2077;-53;-3969;2305
nan;96;9627;838;-24;-220;-907;-62;-58;2464;131
nan;96;9629;541;948;-53;-1290;-1324;-99;4336;-1035
nan;96;9631;486;1396;28;-765;-1995;-49;6026;-1376
nan;96;9633;873;520;-7;-173;-1930;-37;9602;-857
nan;96;9635;2225;303;-87;266;-2096;-11;13512;-1252
nan;96;9637;2891;32;18;708;-1758;29;15089;-1314
nan;96;9639;1202;-1844;111;446;510;62;10256;942
nan;96;9641;1619;-141;146;119;356;38;6512;-10
nan;96;9643;3758;1950;203;614;-1838;-1;8037;-1840
nan;96;9645;1050;178;47;1243;290;-23;1367;101
nan;96;9647;-699;288;-99;1463;999;4;-5333;-88
nan;96;9649;-2135;684;-90;1431;1083;-20;-8760;-790
nan;96;9651;-2311;1524;-172;1129;584;-121;-10270;-1869
nan;96;9653;-2569;1301;-268;906;384;-57;-11236;-1308
nan;96;9655;-3627;713;-260;-58;639;-8;-12687;-806
nan;96;9657;-4381;539;-276;-1238;796;14;-14310;-853
nan;96;9659;-2692;1757;-284;-1779;-459;-2;-10975;-2105
nan;96;9661;-1981;902;-218;-857;-123;0;-7794;-913
nan;96;9663;-1705;1375;-98;-423;-506;-8;-7318;-1014
nan;96;9665;-2079;371;-53;-391;31;6;-4192;-619
nan;96;9667;-849;45;-175;-398;-447;26;1736;-1047
nan;96;9669;-248;-834;-285;-248;-151;93;4585;74
nan;96;9671;1305;-930;-212;-81;-400;146;8040;1329
nan;96;9673;2007;-2427;-111;-133;-89;122;11769;3501
nan;96;9675;3885;-1564;23;66;-1233;75;15779;2764
nan;96;9677;3993;-925;296;-241;-1677;66;16246;1619
nan;96;9679;2598;-261;311;-2071;-985;25;10915;631
nan;96;9681;2028;220;146;-2541;-104;-33;6847;244
nan;96;9683;2698;1012;268;-1156;-333;-46;6745;-893
nan;96;9685;868;64;455;91;1407;-115;1029;98
nan;96;9687;-357;-182;394;823;2550;-134;-4726;147
nan;96;9689;-3194;-2469;439;974;5070;-123;-9536;1995
nan;96;9691;-2360;-703;581;743;3730;-169;-9845;-129
nan;96;9693;218;1568;352;405;427;-90;-7963;-2440
nan;96;9695;-1329;139;314;105;916;-60;-10384;-685
nan;96;9697;-2239;216;193;-77;897;-69;-12402;-750
nan;96;9699;-2849;-5;-274;-160;1035;-15;-11970;-354
nan;96;9701;-2052;675;-338;220;173;56;-8610;-930
nan;96;9703;-1282;661;-319;649;-608;35;-7743;-520
nan;96;9705;-1534;-362;-344;719;-756;60;-4897;771
nan;96;9707;228;1626;-297;684;-2985;-49;2554;-772
nan;96;9709;1011;2343;-172;625;-4257;-44;6434;-1093
nan;96;9711;-301;990;-16;172;-2620;138;7273;-60
nan;96;9713;941;1481;44;-205;-3273;257;11527;-1200
nan;96;9715;2608;1824;91;-183;-4081;262;15776;-1907
nan;96;9717;2802;479;249;185;-3274;216;16036;-888
nan;96;9719;2091;103;173;283;-1556;115;13113;-699
nan;96;9721;1609;-130;206;178;-365;75;9244;-126
nan;96;9723;210;-1158;506;194;882;32;5572;1158
nan;96;9725;0;-358;682;100;1013;-38;745;306
nan;96;9727;-691;-560;702;-220;1307;-88;-4796;712
nan;96;9729;-2632;-2093;594;-973;3210;-3;-9235;2513
nan;96;9731;-2409;-2620;468;-1601;3725;-77;-10674;3180
nan;96;9733;-1250;-2934;288;-911;2971;-145;-9656;3159
nan;96;9735;-680;-1977;35;56;2143;-110;-9295;2143
nan;96;9737;-869;-1129;-172;803;1648;-58;-10513;910
nan;96;9739;-2965;-3368;-554;1033;3427;-55;-10714;2814
nan;96;9741;-1634;-750;-903;984;1530;-33;-7118;3
nan;96;9743;829;2104;-1111;916;-1374;19;-4295;-2993
nan;96;9745;583;1459;-1181;731;-1221;8;-1090;-2115
nan;96;9747;486;848;-852;247;-850;-68;3654;-1151
nan;96;9749;980;113;-376;-245;-551;-81;6290;-147
nan;96;9751;2042;346;-25;-944;-560;-58;8985;-218
nan;96;9753;1587;-743;184;-1300;-653;-60;11508;1127
nan;96;9755;1715;551;330;-1146;-1905;64;13665;-701
nan;96;9757;1604;889;501;-689;-2553;192;13395;-1271
nan;96;9759;305;458;747;-305;-1261;180;8850;-179
nan;96;9761;723;1343;766;192;-1430;166;6105;-750
nan;96;9763;639;1019;515;673;-1395;174;5316;-499
nan;96;9765;-239;817;361;711;-578;112;-32;-216
nan;96;9767;-512;705;128;414;95;70;-5053;-460
nan;96;9769;-500;482;36;-134;737;0;-6799;-186
nan;96;9771;-304;564;-57;-759;988;-90;-7962;-275
nan;96;9773;-760;33;-261;-554;1137;-148;-8600;265
nan;96;9775;-1231;-230;-534;-274;1382;-107;-9154;44
nan;96;9777;-1362;-481;-662;-25;1935;-77;-9475;54
nan;96;9779;-1319;-114;-643;131;1413;-65;-7472;-511
nan;96;9781;-1588;469;-640;-109;741;-73;-5864;-1073
nan;96;9783;-1956;404;-734;-307;381;-13;-5661;-1048
nan;96;9785;-1700;-11;-585;-212;287;28;-1262;-711
nan;96;9787;-839;-187;-121;-108;-73;85;3692;-533
nan;96;9789;-1025;-1344;218;645;722;117;4602;1080
nan;96;9791;517;514;436;1104;-954;45;7622;-225
nan;96;9793;3901;2512;452;950;-4054;-12;13783;-2137
nan;96;9795;3345;767;536;779;-3021;10;15234;-583
nan;96;9797;2310;-203;537;426;-1890;37;14759;-145
nan;96;9799;2268;372;357;-348;-1339;-30;10710;-892
nan;96;9801;2221;726;318;-1019;-902;-41;7237;-1750
nan;96;9803;1920;-475;347;-1234;366;-90;6434;-939
nan;96;9805;662;-1569;574;-681;2382;-164;683;304
nan;96;9807;-495;-1376;362;-63;3093;-136;-4867;789
nan;96;9809;-573;-719;-242;330;2697;-151;-6763;492
nan;96;9811;-493;-38;-277;402;2000;-87;-8161;165
nan;96;9813;251;310;64;197;1041;-44;-8845;42
nan;96;9815;-877;-991;170;453;1902;-15;-10917;1390
nan;96;9817;-1691;-963;118;689;2337;2;-11873;987
nan;96;9819;-843;-563;34;470;1370;-63;-8818;398
nan;96;9821;-707;-589;29;-14;1294;-92;-6827;1153
nan;96;9823;-1000;-419;1;-525;1037;-145;-6644;1260
nan;96;9825;-773;18;-133;-1006;-54;-183;-2061;491
nan;96;9827;539;168;-255;-715;-909;-167;3676;474
nan;96;9829;1577;-30;-176;-205;-1239;-188;5929;632
nan;96;9831;2737;540;-255;-48;-2074;-161;8864;82
nan;96;9833;3565;659;-364;53;-3048;-55;12595;57
nan;96;9835;4092;786;-194;-4;-3798;-9;15338;-375
nan;96;9837;4225;1166;84;-340;-3774;42;15641;-1068
nan;96;9839;1634;-767;289;-312;-612;126;8608;1075
nan;96;9841;2074;1030;312;1;-530;324;6696;-477
nan;96;9843;1966;1934;253;79;-1458;381;6745;-1817
nan;96;9845;-427;991;62;-22;91;444;-210;-1227
nan;96;9847;-1318;796;-101;61;837;446;-5674;-923
nan;96;9849;-1795;-522;-155;230;2252;332;-8330;658
nan;96;9851;-1319;-801;-281;337;2625;211;-9759;918
nan;96;9853;-1515;-1410;-288;418;2520;168;-10259;1519
nan;96;9855;-1561;-1040;-238;337;2299;20;-10503;1132
nan;96;9857;-2093;-1986;-224;248;3201;-15;-11492;1649
nan;96;9859;-1426;-1637;-165;7;2953;1;-8428;1193
nan;96;9861;-861;-1353;-101;-389;2454;48;-5630;1140
nan;96;9863;-1492;-1844;11;-636;2857;36;-5509;1824
nan;96;9865;-646;-2073;88;-490;2628;8;-316;2073
nan;96;9867;824;-958;-2;-270;1346;-29;5201;825
nan;96;9869;1160;448;-124;-155;-55;-63;7025;-805
nan;96;9871;1254;1139;-3;24;-1968;-105;7865;-1759
nan;96;9873;818;1233;209;229;-3421;-60;10373;-2048
nan;96;9875;1718;2290;303;407;-5282;-67;13860;-3037
nan;96;9877;819;1414;235;483;-4404;-27;13113;-1816
nan;96;9879;941;2145;298;546;-3641;-12;9510;-2172
nan;96;9881;238;2396;304;532;-2950;-57;6271;-2266
nan;96;9883;-206;1577;146;341;-1984;-75;4854;-1622
nan;96;9885;-1752;425;-53;107;-4;-3;-1580;-680
nan;96;9887;-3444;-378;-132;19;2037;31;-7455;118
nan;96;9889;-4644;-1572;-162;307;3602;55;-10268;1135
nan;96;9891;-3832;-91;-278;745;2516;108;-10700;-345
nan;96;9893;-834;2192;-451;861;-692;179;-7605;-2405
nan;96;9895;-2000;-223;-604;782;926;117;-10212;426
nan;96;9897;-1733;-797;-652;274;1345;74;-11257;1403
nan;96;9899;-1261;-820;-636;-734;828;-6;-8034;1661
nan;96;9901;-963;-470;-615;-1321;229;-66;-6311;1623
nan;96;9903;-761;-756;-523;-1631;62;-109;-5753;1730
nan;96;9905;-377;-1408;-301;-1292;113;-75;-589;1988
nan;96;9907;1449;-183;-20;-862;-1023;-74;5072;72
nan;96;9909;1449;523;137;-500;-1254;-150;6792;-1139
nan;96;9911;1156;597;292;-229;-1455;-185;8910;-1208
nan;96;9913;2685;361;428;76;-2329;-120;13785;-642
